eps,max_query_length,subset_id,subset_max_length,mean_error,std_error,num_evals
inf,20,0,4.0,1.0864637568348191165,0.028958989809034197152,100
inf,20,1,8.0,0.5437262211551143354,0.025719555611844801544,100
inf,20,2,12.0,0.36540001751885115122,0.02040755288311048112,100
inf,20,3,16.0,0.27677644429404646144,0.018298085248440705757,100
inf,20,4,20.0,0.21855553499676888818,0.016336843798426515174,100
