eps,mean_fit,std_fit,mean_f1,std_f1,mean_prec,std_prec,mean_rec,std_rec,mean_tp,std_tp,mean_fp,std_fp,mean_fn,std_fn,mean_tn,std_tn,mean_acc,std_acc,mean_jaccard,std_jaccard,mean_fnr,std_fnr,num_evals
0.1,0.31907566126093225427,0.14064470530375850674,0.4157659544343671576,0.15018270396988952551,0.89366836533883281415,0.12776309174291078595,0.28286126206055229148,0.1282265840413490648,2550.56,1156.2191083008445074,246.58,112.76180026941747972,6286.1,1417.9245078635180993,633.46,140.2269175301232955,0.32113161875945537115,0.10998771394568990178,0.27386817492418187039,0.12119350812464087116,0.6971387379394477052,0.15725013949911479318,100
0.2,0.378639284206201564,0.12938902019309459863,0.43979590436594837827,0.13100997102074105005,0.9055744765393374973,0.0911185789385565816,0.30013751802151491632,0.11346079099591677027,2706.34,1023.0759524101815188,252.56,97.06846243760122525,6220.49,1167.713710590057258,636.46,113.44473720715298127,0.33714573877962682598,0.09630465451528798099,0.29084981167114025563,0.10729303553907045266,0.6898624819784850859,0.12950135417434371115,100
0.5,0.5084382715344905629,0.16617999889512434426,0.47962020414241463172,0.16751389968620907734,0.87610097137597624294,0.20102965958773063531,0.34145613840523455774,0.1421422012201435556,3078.91,1281.6962284020344265,261.42,113.83349067827095322,5487.24,1651.8295318827545407,591.68,166.69354396616564827,0.37020574886535552144,0.12983480816463101433,0.33019340691762012253,0.13490241409919694739,0.6085438615947654417,0.18319058798744089142,100
0.8,0.6074485390061209222,0.16850796818532453478,0.53278718759595457554,0.16643347015009799098,0.87991528064965389145,0.20192570238369047093,0.39208938671398469721,0.14338472715226739228,3535.47,1292.9000847319950579,285.82,114.49090618909433717,5030.68,1531.5698017393787724,567.28,160.45473380364943287,0.41379223398890569967,0.13231519664511800855,0.37838628102254023426,0.13590034313438451061,0.55791061328601530833,0.16985358786063865872,100
1.0,0.66391773088496551405,0.17030911955595910838,0.5765791624168677509,0.16441880333111539474,0.88189835065570628905,0.20237037394603952857,0.43663635355439724738,0.14406610563407764757,3937.15,1299.044074502478149,307.53,111.83322001981343289,4629.0,1414.01417248908789,545.57,152.2979484431750315,0.45211497730711043718,0.13444468005196823895,0.42062240437136297455,0.13636055934836702353,0.51336364644560275263,0.15681647693125073666,100
