eps,mean_fit,std_fit,mean_f1,std_f1,mean_prec,std_prec,mean_rec,std_rec,mean_tp,std_tp,mean_fp,std_fp,mean_fn,std_fn,mean_tn,std_tn,mean_acc,std_acc,mean_jaccard,std_jaccard,mean_fnr,std_fnr,num_evals
0.1,0.2813764506370856716,0.13735330520501658869,0.41976217635423383856,0.13866872857465250257,0.99,0.09949874371066199547,0.27553062178588125426,0.113324489828635784586,1178.72,484.80216748690387843,0.0,0.0,3056.5,561.5732988666751061,0.0,0.0,0.27553062178588125426,0.113324489828635784586,0.27553062178588125426,0.113324489828635784586,0.7144693782141187477,0.1312700558360624375,100
0.2,0.25992658999096477542,0.15845743724313987247,0.39247598893730483715,0.16897124474985978652,0.95,0.21794494717703367762,0.25799438990182328336,0.13258390048437001027,1103.7,567.1939262721348994,0.0,0.0,2960.4,847.85439787737139505,0.0,0.0,0.25799438990182328336,0.13258390048437001027,0.25799438990182328336,0.13258390048437001027,0.6920056100981767211,0.19818943381892739519,100
0.5,0.3022370341889513469,0.14827072657778556024,0.42522887454782302752,0.14658292423863529635,0.97,0.17058722109231980803,0.28083216456287984726,0.11694830459753739138,1201.4,500.30484706826497024,0.0,0.0,2948.26,688.83739184222570767,0.0,0.0,0.28083216456287984726,0.11694830459753739138,0.28083216456287984726,0.11694830459753739138,0.6891678354371201487,0.16101855816788819849,100
0.8,0.3306510453729227808,0.14232309189390837517,0.4925471370716478109,0.15928512378027247497,0.96,0.19595917942265424787,0.3400420757363253843,0.12679163843559938915,1454.7,542.4146292274941952,0.0,0.0,2652.18,706.4887880214377472,0.0,0.0,0.3400420757363253843,0.12679163843559938915,0.3400420757363253843,0.12679163843559938915,0.6199579242636746146,0.16514464423128512286,100
1.0,0.3472037931746587018,0.13263653020537515521,0.5002780507075797289,0.15174349089896820708,0.96,0.19595917942265424787,0.3457386629266012168,0.12113635086451270906,1479.07,518.22130899838536067,0.0,0.0,2627.81,682.0012565237691701,0.0,0.0,0.3457386629266012168,0.12113635086451270906,0.3457386629266012168,0.12113635086451270906,0.6142613370733987843,0.15942058357264356234,100
