eps,mean_fit,std_fit,mean_f1,std_f1,mean_prec,std_prec,mean_rec,std_rec,mean_tp,std_tp,mean_fp,std_fp,mean_fn,std_fn,mean_tn,std_tn,mean_acc,std_acc,mean_jaccard,std_jaccard,mean_fnr,std_fnr,num_evals
0.1,0.28506214843837885813,0.110385010916222317716,0.43176819930015573334,0.1337001075324813039,1.0,0.0,0.28475280695400217502,0.110984191273484448944,3144.81,1225.709408424362222,0.0,0.0,7899.19,1225.709408424362222,0.0,0.0,0.28475280695400217502,0.110984191273484448944,0.28475280695400217502,0.110984191273484448944,0.71524719304599782775,0.110984191273484452745,100
0.2,0.30070514291345089574,0.13496775300448205852,0.44294972607098981709,0.16757483550676997313,0.95,0.21794494717703367762,0.29861734878667149678,0.13234993237917840176,3297.93,1461.6726531956462652,0.0,0.0,7193.87,2070.706404370257411,0.0,0.0,0.29861734878667149678,0.13234993237917840176,0.29861734878667149678,0.13234993237917840176,0.6513826512133285007,0.18749605255072957806,100
0.5,0.33359881479715049107,0.15269548629228907303,0.47550446743593077214,0.20390588803971401887,0.87,0.33630343441600473787,0.33194766388989496524,0.15073878744101366742,3666.03,1664.7591684985549285,0.0,0.0,5942.25,2457.5267379013397013,0.0,0.0,0.33194766388989496524,0.15073878744101366742,0.33194766388989496524,0.15073878744101366742,0.5380523361101050317,0.22252143588385908131,100
0.8,0.3259417947381846395,0.18685107012548358349,0.4548504993644359684,0.2538885232060649245,0.78,0.41424630354415958264,0.32486870699022093678,0.18615200210503490607,3587.85,2055.8627112480054904,0.0,0.0,5026.47,2778.8410766180926024,0.0,0.0,0.32486870699022093678,0.18615200210503490607,0.32486870699022093678,0.18615200210503490607,0.4551312930097790621,0.251615454239233304,100
1.0,0.3502335195544515184,0.18267990536948361867,0.48442546033169046115,0.24767774068689408666,0.8,0.4,0.349259326331039478,0.18176329596885183765,3857.22,2007.3938406799996954,0.0,0.0,4977.98,2550.5224405207651497,0.0,0.0,0.349259326331039478,0.18176329596885183765,0.349259326331039478,0.18176329596885183765,0.45074067366896051202,0.23094190877587514584,100
