eps,max_query_length,subset_id,subset_max_length,mean_error,std_error,num_evals
inf,20,0,4.0,0.081836320855798661464,0.004178304852547498931,100
inf,20,1,8.0,0.04111545559735712262,0.002931509963647359045,100
inf,20,2,12.0,0.026549855096137560395,0.0022961529244752172579,100
inf,20,3,16.0,0.02003552962022727447,0.0018809125953948716712,100
inf,20,4,20.0,0.016324024975968499362,0.0017563427662722360424,100
